,Unnamed: 0,text,date,user,location,Clean_Tweet
2191,2191,"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 10:35:16,Global_Reg_Svcs,,": Sadly , this about right . h / t COVID vaccine Omicron"
2192,2192,It’s just one more booster shot #Pfizer #BoosterShots #boostershot #Boosterdoesnotwork https://t.co/V5qE0SRsGg,2021-11-28 10:30:59,texusjoe111,"Salisbury, England",It ’ s just one more booster shot
2193,2193,The good news is that there are no #BoosterShot appointments available. The bad news is that there are no… https://t.co/nN3zUXngMa,2021-11-28 10:18:39,litwindowpane,Connecticut,The good news is that there are no available . The bad news is that there are no …
2194,2194,"RT @SlotarnetD: No African state should go on lockdown, we can’t repeat that sh*t over again. Vaccinate those who want to be and allow natu…",2021-11-28 10:16:59,Refents85044354,,": No state should go on , we can ’ t repeat that sh * t over again . Vaccinate those who want to be and allow …"
2195,2195,"@Plantingideas1 I queued up for my #boostershot yesterday. The queue moved quickly, and a grateful me had a nice ch… https://t.co/kgFsGxDqO3",2021-11-28 10:09:17,LockdownFace,Somewhere in Manna-Heim,"I up for my yesterday . The queue quickly , and a grateful me had a nice …"
2196,2196,"RT @SlotarnetD: No African state should go on lockdown, we can’t repeat that sh*t over again. Vaccinate those who want to be and allow natu…",2021-11-28 10:05:37,tikhulu2,,": No state should go on , we can ’ t repeat that sh * t over again . Vaccinate those who want to be and allow …"
2197,2197,The Moderna booster is a heavy dose and it floored me; I couldn't get out of bed yesterday. I didn't feel like this… https://t.co/VVlvkPHGJu,2021-11-28 10:02:21,PotockaTeresa,EU/UK national (from Ealing),The booster is a heavy dose and it me ; I ' t get out of bed yesterday . I ' t feel like this …
2198,2198,"So far the only side-effect is sleepiness. Went to bed at 10 last night, woke up this morning at 8. On my third str… https://t.co/eYYWDnmwPz",2021-11-28 10:01:26,amaenad,"Lancaster, England.","So far the only side - effect is sleepiness . Went to bed at  last night , woke up this morning at  . On my third …"
2199,2199,"At the time, I liked having my #flushot and #boostershot in one arm each.
But now, I gotta deal with two sore arms… https://t.co/zwtinT4NAy",2021-11-28 09:53:11,DiscoWizard83,"Everett, WA","At the time , I my and in one arm each . But now , I deal with two sore arms …"
2200,2200,@BeckettUnite @SocialistChatRm Had my #boostershot yesterday morning and was chatting to my #injectologist a retire… https://t.co/5cTKku4nUq,2021-11-28 09:49:43,SteveWBeee,,Had my yesterday morning and was chatting to my a retire …
2201,2201,When people say this was all politicized… Absolutely right it was. #covidvariant #COVID19 #boostershot https://t.co/kHlHIo17D9,2021-11-28 09:35:45,Allenmartin316,"South Carolina, USA",When people say this was all … Absolutely right it was . COVID
2202,2202,"Once again the world's media reporting: ""South Africa has a new ""Vivid"" variant"" as if the variant started here and… https://t.co/7y9LpJ2w6z",2021-11-28 09:06:06,Ndalamo_1,Venda,"Once again the world ' s media : "" South a new "" Vivid "" variant "" as if the variant here and …"
2203,2203,"No African state should go on lockdown, we can’t repeat that sh*t over again. Vaccinate those who want to be and al… https://t.co/ecA0dpv0tf",2021-11-28 09:04:51,SlotarnetD,Socialist State,"No state should go on , we can ’ t repeat that sh * t over again . Vaccinate those who want to be and al …"
2204,2204,RT @OriginalNFV: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-28 09:02:46,KConnerWriter,United States,: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
2205,2205,"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 08:54:56,Guillama,"Wellington, Florida, USA",": Sadly , this about right . h / t COVID vaccine Omicron"
2206,2206,"Had my vaccine booster yesterday, and I’m feeling those antibodies working today. It’s knocked me sideways for the… https://t.co/sy96zMX7oU",2021-11-28 08:48:48,Mr_Furs,Southend-on-Sea,"Had my vaccine booster yesterday , and I ’ m feeling those working today . It ’ s me sideways for the …"
2207,2207,RT @gcecilia354354: One of my tests today came back as asymptomatic COVID (thanks be to God) I’m two weeks out from having received my @mod…,2021-11-28 08:47:14,HDCDimithriP,"California, USA",: One of my today came back as asymptomatic COVID ( thanks be to God ) I ’ m two out from received my …
2208,2208,"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 07:27:02,kasshout,"Seattle, WA",": Sadly , this about right . h / t COVID vaccine Omicron"
2209,2209,Today @Australia heard #Premiers/CHO/#PM talk about how important it is to get #COVID19 #BoosterShot to keep them '… https://t.co/eUTlw2DfoG,2021-11-28 07:03:39,SmashAuthor1ty,Planet Earth,Today / CHO / talk about how important it is to get COVID to keep them '…
2210,2210,RT @carpaciao: #Covid19nl #ETH #BTC #Crypto #Biden #Vaccine #Gaza #Iran #Iraq #Omicron #Moronic #Rutte #Merkel #Belarus #Granice #Boostersh…,2021-11-28 06:26:26,botcybersec,India,: Covidnl Vaccine Omicron Moronic …
2211,2211,#Covid19nl #ETH #BTC #Crypto #Biden #Vaccine #Gaza #Iran #Iraq #Omicron #Moronic #Rutte #Merkel #Belarus #Granice… https://t.co/dW2iK8kRzB,2021-11-28 06:25:43,carpaciao,Near Zagan,Covidnl Vaccine Omicron Moronic …
2212,2212,RT @SuMoh7: #GetVaccinated #GetVaccinatedNow including  #boostershot.,2021-11-28 06:19:18,Janeway12004,"Georgia, USA",: .
2213,2213,#GetVaccinated #GetVaccinatedNow including  #boostershot. https://t.co/p1ZCtnPlV7,2021-11-28 06:17:00,SuMoh7,Syracuse,.
2214,2214,"Pre-Flight COVID Testing Blues Gotcha Down? Let @MDabroad Take Care Of It With Our ""Booking Concierge” Service… https://t.co/Y1yvtqW9dN",2021-11-28 05:51:35,MDabroad,"Miami, FL, USA","- Flight COVID Testing Blues Down ? Let Take Care Of It With Our "" Booking Concierge ” Service …"
2215,2215,Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone stil… https://t.co/k1U36Qng23,2021-11-28 05:24:00,OriginalNFV,"Napa, California",Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone …
2216,2216,RT @OriginalNFV: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-28 05:23:22,santhonythomas,U.S.,: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
2217,2217,RT @OriginalNFV: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-28 05:23:07,bloodnblackrum,"Gloversville, NY",: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
2218,2218,Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone stil… https://t.co/mCzROGV0HD,2021-11-28 05:02:00,OriginalNFV,"Napa, California",Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone …
2219,2219,@swiftbunnies @taylorswift13 @taylornation13 @emmycamiel @oldmanswiftie @StarlightSeer13 @mirandajaye… https://t.co/qJwI8xvXwx,2021-11-28 04:41:50,reviggy,United States,…
2220,2220,#BoosterShot #COVIDShield #India for #SeniorCitizen #HealthCareStaff &amp; for 9 months plus vaccinated individuals. #Omnicron #COVID19,2021-11-28 04:31:24,UnitedIndore,"Indore, India",for & ; for  plus . COVID
2221,2221,My arm is  killing me... and I just  super sleepy... #boostershot ..,2021-11-28 04:18:09,MzS0_FlyOnDeCk,"DM(V) (& from Landover, MD)",My arm is killing me ... and I just super sleepy ... ..
2222,2222,I am fully #Vaccinated and I’ll be getting my #BoosterShot soon. I’ve social distanced since last April and worked… https://t.co/kubIpcH5A0,2021-11-28 04:13:57,KeyboardJunkie,"Honolulu, HI",I am fully and I ’ be getting my soon . I ’ social since last and worked …
2223,2223,RT @MDabroad: Compulsory COVID PCR Tests For Arrivals To UK Is ‘Huge Blow’ To Travel Industry https://t.co/fsQmZ6Lgv4 #travelers #businesst…,2021-11-28 04:11:51,travel_biz_news,,: Compulsory COVID For To Is ‘ Huge Blow ’ To Travel Industry …
2224,2224,Compulsory COVID PCR Tests For Arrivals To UK Is ‘Huge Blow’ To Travel Industry https://t.co/fsQmZ6Lgv4 #travelers… https://t.co/MC7imLtKeZ,2021-11-28 03:58:54,MDabroad,"Miami, FL, USA",Compulsory COVID For To Is ‘ Huge Blow ’ To Travel Industry …
2225,2225,One of my tests today came back as asymptomatic COVID (thanks be to God) I’m two weeks out from having received my… https://t.co/NdUMVuMzWg,2021-11-28 03:43:56,gcecilia354354,U.S.A. ,One of my today came back as asymptomatic COVID ( thanks be to God ) I ’ m two out from received my …
2226,2226,Covid paranoia in Israel! Didn't work in Europe or America! Just a reminder on using common sense sometimes more th… https://t.co/BhTXCdtcCE,2021-11-28 03:42:50,IndiaKravMaga,,Covid paranoia in ! ' t work in or ! Just a reminder on common sense sometimes more th …
2227,2227,Canada needs to make a tough call on boosters as a new variant emerges | CBC News https://t.co/3jvpuwYnoI #Omicron… https://t.co/j3t3sHCKD0,2021-11-28 03:32:27,iChinadian,"Vancouver 溫哥華, Canada 加拿大 🇨🇦",Canada needs to make a tough call on as a new variant | News Omicron …
2228,2228,Should Canada revisit its booster strategy in the face of a new variant? https://t.co/drXJ4zfxS4 via @CTVNews… https://t.co/7rwVW0RwZI,2021-11-28 03:32:03,iChinadian,"Vancouver 溫哥華, Canada 加拿大 🇨🇦",Should Canada revisit its booster strategy in the face of a new variant ? via …
2229,2229,"@lynnovosel @McGiff Another idiot manifests itself... 🤦
Good luck to you too with your future #boostershot mate.… https://t.co/4LKlLUVlOJ",2021-11-28 03:00:03,CelioCyl,🌍,Another idiot itself ... 🤦 Good luck to you too with your future mate .…
2230,2230,RT @DAPFpodcast: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-28 02:58:52,MPWeirdoPodcast,"Somewhere,USA",: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
2231,2231,RT @DAPFpodcast: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-28 02:57:15,BadIdeasPodcast,http://webegeekspc.com,: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
2232,2232,"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 02:54:50,KhephriThoth,Canada,": Sadly , this about right . h / t COVID vaccine Omicron"
2233,2233,RT @DAPFpodcast: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-28 02:44:38,ReasonsAre,Portland,: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
2234,2234,Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone stil… https://t.co/v4GX0HOn7T,2021-11-28 02:41:39,DAPFpodcast,"Napa, California",Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone …
2235,2235,Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone stil… https://t.co/5XIT3wY2w7,2021-11-28 02:24:00,HAHvlog,"California, USA",Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone …
2236,2236,Anyone who had gotten their #boostershot at @riteaid - did you have to enter the last four of your SSN to make an a… https://t.co/ReSGW5SVd5,2021-11-28 02:23:18,jlynn122,,Anyone who had gotten their at - did you have to enter the last four of your to make an a …
2237,2237,"Knowledge is power😉👍🏻 
#COVID19 #Corona #covidvariant #boostershot https://t.co/T1qQqLCsXH",2021-11-28 02:18:24,Patrickkeltron,Ireland,Knowledge is power 😉👍🏻 COVID Corona
2238,2238,I got my #BoosterShot today and couldn't be more proud.,2021-11-28 02:14:29,IRLWilliam,In your dreams,I got my today and ' t be more .
2239,2239,"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 02:10:45,flintwoodcap,TX,": Sadly , this about right . h / t COVID vaccine Omicron"
2240,2240,"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 01:54:34,simonihay,University of Washington,": Sadly , this about right . h / t COVID vaccine Omicron"
2241,2241,"RT @JohnNosta: Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 01:53:23,caseyjflores,"Richmond, VA",": Sadly , this about right . h / t COVID vaccine Omicron"
2242,2242,"Sadly, this seems about right.  h/t @KhephriThoth #COVID19 #vaccine #boostershot #Omicron https://t.co/eKgrZiHjeF",2021-11-28 01:52:36,JohnNosta,07945,"Sadly , this about right . h / t COVID vaccine Omicron"
2243,2243,Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone stil… https://t.co/mUivQcwDcB,2021-11-28 01:24:00,AngelsFreak7,"Napa, California",Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone …
2244,2244,Just got my booster poke and then immediately started drinking #boostershot #Booster #CovidVaccine #GetVaccinated https://t.co/dSFmGrEoua,2021-11-28 00:52:08,blushiestbean,"Cocoa Beach, FL",Just got my booster poke and then immediately drinking Booster
2245,2245,Got boosted yesterday. No side effects. #boostershot,2021-11-28 00:39:39,RogerHa02050057,,Got yesterday . No side effects .
2246,2246,"@TheFreds 😅 What about triple vaccinated? @BorisJohnson Its getting quite stupid actually.

#fourthbooster… https://t.co/J2mJItjy6n",2021-11-27 23:58:23,krisgimages,England,😅 What about triple ? Its getting quite stupid actually . …
2247,2247,RT @DAPFpodcast: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-27 23:51:06,KimWills33,"Wyandotte, MI",: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
2248,2248,Boosted baby!!  #boostershot #teflon,2021-11-27 23:50:56,Heather_C_R,Oklahoma but my soul is Texan ,baby !!
2249,2249,RT @DAPFpodcast: Dark Angels &amp; Pretty Freaks #Podcast #351 “Naily Toes” #Married #Chatting #Life #Unedited #Thankful 4 everyone still liste…,2021-11-27 23:49:18,IndieAngles,,: Dark & ; Pretty  “ Naily ” Married Chatting Life Unedited Thankful  everyone still …
